direction,entry_price,exit_price,bars_held,trade_return,trade_pnl_usd,win,entry_time,exit_time
SHORT,1908.8485,1906.9485,24,0.0005165583627644299,4.986230102596892,True,2023-01-17T21:00:00.000000,2023-01-18T23:00:00.000000
LONG,1906.9485,1929.7649999999999,20,0.011489589475178752,110.96389978775187,True,2023-01-18T23:00:00.000000,2023-01-19T19:00:00.000000
SHORT,1929.7649999999999,1923.8165,8,0.0027239947382666774,26.610000426220722,True,2023-01-19T19:00:00.000000,2023-01-20T04:00:00.000000
LONG,1923.8165,1928.6585,4,0.0021514749891511364,21.07445374789495,True,2023-01-20T04:00:00.000000,2023-01-20T08:00:00.000000
SHORT,1928.6585,1927.205,12,0.0003929478757698224,3.8573437235645542,True,2023-01-20T08:00:00.000000,2023-01-20T20:00:00.000000
LONG,1927.205,1932.5149999999999,4,0.002396653968300244,23.535820918787067,True,2023-01-20T20:00:00.000000,2023-01-23T01:00:00.000000
SHORT,1932.5149999999999,1925.975,8,0.0030292419205300014,29.8193095114093,True,2023-01-23T01:00:00.000000,2023-01-23T09:00:00.000000
LONG,1925.975,1923.9085,8,-0.001439951569628617,-14.217561142631894,False,2023-01-23T09:00:00.000000,2023-01-23T17:00:00.000000
SHORT,1923.9085,1926.0149999999999,40,-0.001578268358605417,-15.56081197768981,False,2023-01-23T17:00:00.000000,2023-01-25T11:00:00.000000
LONG,1926.0149999999999,1933.0349999999999,4,0.003290766795715383,32.39384778807107,True,2023-01-25T11:00:00.000000,2023-01-25T15:00:00.000000
SHORT,1933.0349999999999,1929.6985,28,0.0013062008622408694,12.900371354564413,True,2023-01-25T15:00:00.000000,2023-01-26T20:00:00.000000
LONG,1929.6985,1925.0965,8,-0.002728187879447619,-26.979470809974373,False,2023-01-26T20:00:00.000000,2023-01-27T05:00:00.000000
SHORT,1925.0965,1925.7685000000001,4,-0.0007253112633530678,-7.153146461034339,False,2023-01-27T05:00:00.000000,2023-01-27T09:00:00.000000
LONG,1925.7685000000001,1928.895,4,0.001267234739134926,12.48862578981425,True,2023-01-27T09:00:00.000000,2023-01-27T13:00:00.000000
SHORT,1928.895,1922.155,32,0.003057936326822386,30.17421812764951,True,2023-01-27T13:00:00.000000,2023-01-30T23:00:00.000000
LONG,1922.155,1914.495,8,-0.0044754203696127925,-44.296298796107294,False,2023-01-30T23:00:00.000000,2023-01-31T07:00:00.000000
SHORT,1914.495,1904.28,4,0.004995039425628622,49.21806251068665,True,2023-01-31T07:00:00.000000,2023-01-31T11:00:00.000000
LONG,1904.28,1928.67,4,0.012456368678849472,123.35051442662734,True,2023-01-31T11:00:00.000000,2023-01-31T15:00:00.000000
SHORT,1928.67,1927.635,8,0.0001919578352831408,1.9245609586087085,True,2023-01-31T15:00:00.000000,2023-02-01T00:00:00.000000
LONG,1927.635,1925.8,8,-0.0013039977746114317,-13.076334942330504,False,2023-02-01T00:00:00.000000,2023-02-01T08:00:00.000000
SHORT,1925.8,1925.1785,8,-3.861348264022624e-05,-0.3867064989390201,False,2023-02-01T08:00:00.000000,2023-02-01T16:00:00.000000
LONG,1925.1785,1953.5515,4,0.014355503876230857,143.76202060300966,True,2023-02-01T16:00:00.000000,2023-02-01T20:00:00.000000
SHORT,1953.5515,1912.1599999999999,20,0.021063319489307508,213.96499734555618,True,2023-02-01T20:00:00.000000,2023-02-02T17:00:00.000000
LONG,1912.1599999999999,1865.6100000000001,28,-0.024687783507769567,-256.0652779128286,False,2023-02-02T17:00:00.000000,2023-02-05T23:00:00.000000
SHORT,1865.6100000000001,1875.98,8,-0.006023084443900761,-60.930004271695,False,2023-02-05T23:00:00.000000,2023-02-06T07:00:00.000000
LONG,1875.98,1866.005,8,-0.005679735612537762,-57.11059369973009,False,2023-02-06T07:00:00.000000,2023-02-06T15:00:00.000000
SHORT,1866.005,1870.025,8,-0.002511199117171792,-25.107067799222932,False,2023-02-06T15:00:00.000000,2023-02-07T00:00:00.000000
LONG,1870.025,1872.4450000000002,8,0.0009117675186260943,9.092995796634568,True,2023-02-07T00:00:00.000000,2023-02-07T08:00:00.000000
SHORT,1872.4450000000002,1877.81,28,-0.0033503483413511725,-33.44326211370935,False,2023-02-07T08:00:00.000000,2023-02-08T13:00:00.000000
LONG,1877.81,1875.8,4,-0.0014342857068992965,-14.269109109271085,False,2023-02-08T13:00:00.000000,2023-02-08T17:00:00.000000
SHORT,1875.8,1875.525,4,-0.0002093615617421163,-2.079863282509905,False,2023-02-08T17:00:00.000000,2023-02-08T21:00:00.000000
LONG,1875.525,1885.6865,12,0.004979608072120945,49.45862825408767,True,2023-02-08T21:00:00.000000,2023-02-09T10:00:00.000000
SHORT,1885.6865,1862.48,12,0.012027809804061151,120.05788995662988,True,2023-02-09T10:00:00.000000,2023-02-09T23:00:00.000000
LONG,1862.48,1866.255,8,0.0015624413217978361,15.783391068351193,True,2023-02-09T23:00:00.000000,2023-02-10T07:00:00.000000
SHORT,1866.255,1864.7849999999999,4,0.0004131054640768017,4.179608180322248,True,2023-02-10T07:00:00.000000,2023-02-10T11:00:00.000000
LONG,1864.7849999999999,1859.9650000000001,4,-0.0029499385614149,-29.85843043786008,False,2023-02-10T11:00:00.000000,2023-02-10T15:00:00.000000
SHORT,1859.9650000000001,1863.705,4,-0.0023782648562020725,-24.001102211452235,False,2023-02-10T15:00:00.000000,2023-02-10T19:00:00.000000
LONG,1863.705,1863.2150000000001,4,-0.0006322138582212089,-6.365036259909175,False,2023-02-10T19:00:00.000000,2023-02-13T00:00:00.000000
SHORT,1863.2150000000001,1862.5549999999998,8,6.677244447139685e-06,0.06718301538421656,True,2023-02-13T00:00:00.000000,2023-02-13T08:00:00.000000
LONG,1862.5549999999998,1851.3,8,-0.006397514565926188,-64.36894632343137,False,2023-02-13T08:00:00.000000,2023-02-13T16:00:00.000000
SHORT,1851.3,1856.6685,8,-0.003254736909482081,-32.53821128187519,False,2023-02-13T16:00:00.000000,2023-02-14T01:00:00.000000
LONG,1856.6685,1862.6950000000002,8,0.0028824402954950035,28.72250321703541,True,2023-02-14T01:00:00.000000,2023-02-14T09:00:00.000000
SHORT,1862.6950000000002,1862.579,4,-0.00030291843489149706,-3.0271761827498267,False,2023-02-14T09:00:00.000000,2023-02-14T13:00:00.000000
LONG,1862.579,1849.835,4,-0.007291486882624931,-72.8444580591513,False,2023-02-14T13:00:00.000000,2023-02-14T17:00:00.000000
SHORT,1849.835,1843.65,12,0.002943067188584836,29.187865811649317,True,2023-02-14T17:00:00.000000,2023-02-15T06:00:00.000000
LONG,1843.65,1836.505,16,-0.004234000786931813,-42.114279890503894,False,2023-02-15T06:00:00.000000,2023-02-15T23:00:00.000000
SHORT,1836.505,1840.53,4,-0.0026581643423014834,-26.32798159408412,False,2023-02-15T23:00:00.000000,2023-02-16T03:00:00.000000
LONG,1840.53,1841.385,4,0.00010061716210296723,0.9939209356361971,True,2023-02-16T03:00:00.000000,2023-02-16T07:00:00.000000
SHORT,1841.385,1837.4985000000001,4,0.0017334945854288186,17.125606439825788,True,2023-02-16T07:00:00.000000,2023-02-16T11:00:00.000000
LONG,1837.4985000000001,1834.6750000000002,4,-0.001906655410959801,-18.868956163480107,False,2023-02-16T11:00:00.000000,2023-02-16T15:00:00.000000
SHORT,1834.6750000000002,1826.8335,12,0.003901136951890871,38.53346130467435,True,2023-02-16T15:00:00.000000,2023-02-17T04:00:00.000000
LONG,1826.8335,1839.6750000000002,12,0.00665141884256637,65.95565951947901,True,2023-02-17T04:00:00.000000,2023-02-17T16:00:00.000000
SHORT,1839.6750000000002,1840.9285,24,-0.0010624319590862852,-10.60517909975897,False,2023-02-17T16:00:00.000000,2023-02-20T17:00:00.000000
LONG,1840.9285,1834.83,12,-0.003708499005119159,-36.97884942505698,False,2023-02-20T17:00:00.000000,2023-02-21T08:00:00.000000
SHORT,1834.83,1833.3,4,0.0004562742979525858,4.532811494133057,True,2023-02-21T08:00:00.000000,2023-02-21T12:00:00.000000
LONG,1833.3,1834.755,8,0.00041812976179578243,4.155763708451559,True,2023-02-21T12:00:00.000000,2023-02-21T20:00:00.000000
SHORT,1834.755,1836.385,4,-0.0012631136197924775,-12.559250902651911,False,2023-02-21T20:00:00.000000,2023-02-22T01:00:00.000000
LONG,1836.385,1825.135,20,-0.0064853140929804765,-64.40260332057551,False,2023-02-22T01:00:00.000000,2023-02-22T21:00:00.000000
SHORT,1825.135,1829.74,4,-0.002965877066107847,-29.26171967868504,False,2023-02-22T21:00:00.000000,2023-02-23T02:00:00.000000
LONG,1829.74,1828.205,12,-0.0012150292411892138,-11.952078907281248,False,2023-02-23T02:00:00.000000,2023-02-23T14:00:00.000000
SHORT,1828.205,1823.2649999999999,8,0.002328842713466228,22.88067742381645,True,2023-02-23T14:00:00.000000,2023-02-23T23:00:00.000000
LONG,1823.2649999999999,1825.815,4,0.0008785269658877493,8.651552440947853,True,2023-02-23T23:00:00.000000,2023-02-24T03:00:00.000000
SHORT,1825.815,1819.2065,8,0.0032301709742452722,31.838003808561552,True,2023-02-24T03:00:00.000000,2023-02-24T11:00:00.000000
LONG,1819.2065,1810.742,4,-0.005024472645800082,-49.683409426967046,False,2023-02-24T11:00:00.000000,2023-02-24T15:00:00.000000
SHORT,1810.742,1811.07,4,-0.000568818266643567,-5.59637538941206,False,2023-02-24T15:00:00.000000,2023-02-24T19:00:00.000000
LONG,1811.07,1813.5665,4,0.0010040260272943247,9.872591550078141,True,2023-02-24T19:00:00.000000,2023-02-27T00:00:00.000000
SHORT,1813.5665,1811.5185000000001,12,0.0007329799589270714,7.214630993323226,True,2023-02-27T00:00:00.000000,2023-02-27T12:00:00.000000
LONG,1811.5185000000001,1817.0285,4,0.0026652542201286433,26.252996157854795,True,2023-02-27T12:00:00.000000,2023-02-27T16:00:00.000000
SHORT,1817.0285,1813.4935,12,0.00158616844451398,15.665544926927396,True,2023-02-27T16:00:00.000000,2023-02-28T05:00:00.000000
LONG,1813.4935,1810.4,4,-0.0020795096688389636,-20.57052913496409,False,2023-02-28T05:00:00.000000,2023-02-28T09:00:00.000000
SHORT,1810.4,1833.4765,40,-0.013028834648257215,-128.61334443437772,False,2023-02-28T09:00:00.000000,2023-03-02T03:00:00.000000
LONG,1833.4765,1844.3195,28,0.0055479952111257,54.053149212515564,True,2023-03-02T03:00:00.000000,2023-03-03T08:00:00.000000
SHORT,1844.3195,1845.8584999999998,4,-0.0011973655113527437,-11.730444612543579,False,2023-03-03T08:00:00.000000,2023-03-03T12:00:00.000000
LONG,1845.8584999999998,1847.88,4,0.0007262047203728805,7.106020815162992,True,2023-03-03T12:00:00.000000,2023-03-03T16:00:00.000000
SHORT,1847.88,1855.26,4,-0.004353453858953693,-42.630126942100105,False,2023-03-03T16:00:00.000000,2023-03-03T20:00:00.000000
LONG,1855.26,1852.6545,4,-0.001768316575716966,-17.240421898963177,False,2023-03-03T20:00:00.000000,2023-03-06T01:00:00.000000
SHORT,1852.6545,1850.4265,16,0.0008314579800883237,8.092068072521215,True,2023-03-06T01:00:00.000000,2023-03-06T17:00:00.000000
LONG,1850.4265,1846.535,4,-0.002466640544976695,-24.02625239718691,False,2023-03-06T17:00:00.000000,2023-03-06T21:00:00.000000
SHORT,1846.535,1849.2135,4,-0.0019052721140456752,-18.512480263632824,False,2023-03-06T21:00:00.000000,2023-03-07T02:00:00.000000
LONG,1849.2135,1831.7535,12,-0.009810989306101137,-95.14635630819794,False,2023-03-07T02:00:00.000000,2023-03-07T14:00:00.000000
SHORT,1831.7535,1814.03,8,0.009355297391096862,89.83696236102696,True,2023-03-07T14:00:00.000000,2023-03-07T23:00:00.000000
LONG,1814.03,1830.6484999999998,44,0.008717684878939203,84.49727321617866,True,2023-03-07T23:00:00.000000,2023-03-09T20:00:00.000000
SHORT,1830.6484999999998,1831.0365,8,-0.0005718638039284851,-5.591183831351373,False,2023-03-09T20:00:00.000000,2023-03-10T05:00:00.000000
LONG,1831.0365,1831.6315,4,-3.772131394153e-05,-0.36859509063833684,False,2023-03-10T05:00:00.000000,2023-03-10T09:00:00.000000
SHORT,1831.6315,1896.51,68,-0.035088964947026735,-342.8600700909428,False,2023-03-10T09:00:00.000000,2023-03-15T07:00:00.000000
LONG,1896.51,1918.1145000000001,4,0.01102549499486738,103.95173004473872,True,2023-03-15T07:00:00.000000,2023-03-15T11:00:00.000000
SHORT,1918.1145000000001,1913.57,12,0.0018979990134957436,18.092213948710196,True,2023-03-15T11:00:00.000000,2023-03-16T00:00:00.000000
LONG,1913.57,1930.4215,12,0.008449880531672838,80.69930796289373,True,2023-03-16T00:00:00.000000,2023-03-16T12:00:00.000000
SHORT,1930.4215,1919.5715,8,0.0052604386402343994,50.663538588669326,True,2023-03-16T12:00:00.000000,2023-03-16T20:00:00.000000
LONG,1919.5715,1922.9,4,0.001315454333375321,12.735849783906815,True,2023-03-16T20:00:00.000000,2023-03-17T01:00:00.000000
SHORT,1922.9,1976.705,44,-0.028045939661634933,-271.88989473642505,False,2023-03-17T01:00:00.000000,2023-03-20T23:00:00.000000
LONG,1976.705,1983.9450000000002,4,0.0032546680056297905,30.667297360729208,True,2023-03-20T23:00:00.000000,2023-03-21T03:00:00.000000
SHORT,1983.9450000000002,1970.38,4,0.00650629697169669,61.50548973950754,True,2023-03-21T03:00:00.000000,2023-03-21T07:00:00.000000
LONG,1970.38,1940.2165,12,-0.015653539227963864,-148.93920828606133,False,2023-03-21T07:00:00.000000,2023-03-21T19:00:00.000000
SHORT,1940.2165,1943.5585,4,-0.0020680925073013334,-19.369322948703484,False,2023-03-21T19:00:00.000000,2023-03-22T00:00:00.000000
LONG,1943.5585,1941.9835,8,-0.001154163709829903,-10.787301138694602,False,2023-03-22T00:00:00.000000,2023-03-22T08:00:00.000000
SHORT,1941.9835,1978.2005,24,-0.018867602121396265,-176.14104185864016,False,2023-03-22T08:00:00.000000,2023-03-23T09:00:00.000000
LONG,1978.2005,1984.17,4,0.002679301181773175,24.54104229465156,True,2023-03-23T09:00:00.000000,2023-03-23T13:00:00.000000
SHORT,1984.17,1986.09,16,-0.0013875192462003971,-12.74302496260134,False,2023-03-23T13:00:00.000000,2023-03-24T06:00:00.000000
LONG,1986.09,1993.845,4,0.003555086829369003,32.60473839231781,True,2023-03-24T06:00:00.000000,2023-03-24T10:00:00.000000
SHORT,1993.845,1975.8485,12,0.008705681787621655,80.12619374909445,True,2023-03-24T10:00:00.000000,2023-03-26T23:00:00.000000
LONG,1975.8485,1974.7335,4,-0.0009528389760714573,-8.846178635076285,False,2023-03-26T23:00:00.000000,2023-03-27T03:00:00.000000
SHORT,1974.7335,1957.8935000000001,24,0.008143835472882222,75.53551115983828,True,2023-03-27T03:00:00.000000,2023-03-28T04:00:00.000000
LONG,1957.8935000000001,1965.355,8,0.003451574876992103,32.27468255879285,True,2023-03-28T04:00:00.000000,2023-03-28T12:00:00.000000
SHORT,1965.355,1963.095,16,0.0007691880159632625,7.217280896262309,True,2023-03-28T12:00:00.000000,2023-03-29T05:00:00.000000
LONG,1963.095,1967.3765,4,0.0018360126979128921,17.24053367970373,True,2023-03-29T05:00:00.000000,2023-03-29T09:00:00.000000
SHORT,1967.3765,1968.9650000000001,24,-0.00118647529875604,-11.16170049882021,False,2023-03-29T09:00:00.000000,2023-03-30T10:00:00.000000
LONG,1968.9650000000001,1972.1399999999999,4,0.0012738907839426883,11.969838034925488,True,2023-03-30T10:00:00.000000,2023-03-30T14:00:00.000000
SHORT,1972.1399999999999,1981.48,4,-0.005060599477726857,-47.61139827785337,False,2023-03-30T14:00:00.000000,2023-03-30T18:00:00.000000
LONG,1981.48,1981.2065,8,-0.0004688604685366693,-4.388834627423421,False,2023-03-30T18:00:00.000000,2023-03-31T03:00:00.000000
SHORT,1981.2065,1975.415,4,0.0025594249496077026,23.94662578563657,True,2023-03-31T03:00:00.000000,2023-03-31T07:00:00.000000
LONG,1975.415,1980.2615,4,0.0021227221176578492,19.911555905440764,True,2023-03-31T07:00:00.000000,2023-03-31T11:00:00.000000
SHORT,1980.2615,1952.665,16,0.013721824458852172,128.98666707193297,True,2023-03-31T11:00:00.000000,2023-04-03T04:00:00.000000
LONG,1952.665,1965.795,4,0.0063714079382357625,60.71376575105751,True,2023-04-03T04:00:00.000000,2023-04-03T08:00:00.000000
SHORT,1965.795,1978.88,20,-0.007006187650620221,-67.18801538738444,False,2023-04-03T08:00:00.000000,2023-04-04T05:00:00.000000
LONG,1978.88,1983.0585,4,0.0017716029118735044,16.87030660502751,True,2023-04-04T05:00:00.000000,2023-04-04T09:00:00.000000
SHORT,1983.0585,2024.495,20,-0.020967563127017308,-200.01992774566315,False,2023-04-04T09:00:00.000000,2023-04-05T06:00:00.000000
LONG,2024.495,2022.3600000000001,4,-0.0013880445194053292,-12.963604813803613,False,2023-04-05T06:00:00.000000,2023-04-05T10:00:00.000000
SHORT,2022.3600000000001,2016.4165,20,0.00256067203182897,23.88213268897198,True,2023-04-05T10:00:00.000000,2023-04-06T07:00:00.000000
LONG,2016.4165,2011.22,8,-0.002905100951112849,-27.163832371606986,False,2023-04-06T07:00:00.000000,2023-04-06T15:00:00.000000
SHORT,2011.22,1992.2555,12,0.009161659030778369,85.41623652604721,True,2023-04-06T15:00:00.000000,2023-04-10T04:00:00.000000
LONG,1992.2555,1989.53,8,-0.0017273403495128292,-16.251930922728206,False,2023-04-10T04:00:00.000000,2023-04-10T12:00:00.000000
SHORT,1989.53,1991.405,8,-0.001282487123769327,-12.04562226665621,False,2023-04-10T12:00:00.000000,2023-04-10T20:00:00.000000
LONG,1991.405,1991.2649999999999,4,-0.0004982099653175753,-4.673382224258603,False,2023-04-10T20:00:00.000000,2023-04-11T01:00:00.000000
SHORT,1991.2649999999999,2003.9250000000002,20,-0.006688564598785307,-62.70979691403227,False,2023-04-11T01:00:00.000000,2023-04-11T22:00:00.000000
LONG,2003.9250000000002,2015.705,8,0.005445017414868358,50.70924877572543,True,2023-04-11T22:00:00.000000,2023-04-12T06:00:00.000000
SHORT,2015.705,2007.0549999999998,8,0.003861822894072331,36.1608460308471,True,2023-04-12T06:00:00.000000,2023-04-12T14:00:00.000000
LONG,2007.0549999999998,2015.8200000000002,4,0.004020819771669348,37.79503701518115,True,2023-04-12T14:00:00.000000,2023-04-12T18:00:00.000000
SHORT,2015.8200000000002,2028.67,16,-0.0067169506676415525,-63.3920863517269,False,2023-04-12T18:00:00.000000,2023-04-13T11:00:00.000000
LONG,2028.67,2038.9850000000001,4,0.004761279501381832,44.633360597277715,True,2023-04-13T11:00:00.000000,2023-04-13T15:00:00.000000
SHORT,2038.9850000000001,2043.29,12,-0.0024513964336710936,-23.08938424740154,False,2023-04-13T15:00:00.000000,2023-04-14T04:00:00.000000
LONG,2043.29,2035.7615,4,-0.0040119427262343965,-37.69533356804641,False,2023-04-14T04:00:00.000000,2023-04-14T08:00:00.000000
SHORT,2035.7615,2024.77,4,0.0050765527307823355,47.5068132288925,True,2023-04-14T08:00:00.000000,2023-04-14T12:00:00.000000
LONG,2024.77,1996.0,24,-0.014593664924197447,-137.26205897902037,False,2023-04-14T12:00:00.000000,2023-04-17T13:00:00.000000
SHORT,1996.0,1994.6799999999998,8,0.00029130382107078745,2.699899945075231,True,2023-04-17T13:00:00.000000,2023-04-17T22:00:00.000000
LONG,1994.6799999999998,2000.49,4,0.0024884588566358445,23.07057647430338,True,2023-04-17T22:00:00.000000,2023-04-18T02:00:00.000000
SHORT,2000.49,1970.645,32,0.01467492858825814,136.39026084045327,True,2023-04-18T02:00:00.000000,2023-04-19T11:00:00.000000
LONG,1970.645,1994.555,8,0.011786042218760118,111.14816201867143,True,2023-04-19T11:00:00.000000,2023-04-19T19:00:00.000000
SHORT,1994.555,1992.7849999999999,8,0.0005391940925396632,5.1447953297283675,True,2023-04-19T19:00:00.000000,2023-04-20T04:00:00.000000
LONG,1992.7849999999999,1996.7314999999999,4,0.001635566062450966,15.614395422802772,True,2023-04-20T04:00:00.000000,2023-04-20T08:00:00.000000
SHORT,1996.7314999999999,2004.8249999999998,12,-0.0043911511698229155,-41.98993557637914,False,2023-04-20T08:00:00.000000,2023-04-20T20:00:00.000000
LONG,2004.8249999999998,1986.2635,12,-0.009639116105699785,-91.76831961181597,False,2023-04-20T20:00:00.000000,2023-04-21T09:00:00.000000
SHORT,1986.2635,1973.835,4,0.005890719874210193,55.54147608471976,True,2023-04-21T09:00:00.000000,2023-04-21T13:00:00.000000
LONG,1973.835,1980.345,12,0.002913801827163054,27.635024844224972,True,2023-04-21T13:00:00.000000,2023-04-24T02:00:00.000000
SHORT,1980.345,1979.06,4,0.00030945046632346873,2.943436001887676,True,2023-04-24T02:00:00.000000,2023-04-24T06:00:00.000000
LONG,1979.06,1983.7535,4,0.002016650224837102,19.187942440838015,True,2023-04-24T06:00:00.000000,2023-04-24T10:00:00.000000
SHORT,1983.7535,1990.0245,28,-0.0036468403360054857,-34.76878509970629,False,2023-04-24T10:00:00.000000,2023-04-25T15:00:00.000000
LONG,1990.0245,1999.2015000000001,4,0.0042363553145416954,40.24189715656394,True,2023-04-25T15:00:00.000000,2023-04-25T19:00:00.000000
SHORT,1999.2015000000001,1995.6535,8,0.0014057911144069735,13.410433039613054,True,2023-04-25T19:00:00.000000,2023-04-26T04:00:00.000000
LONG,1995.6535,1997.74,4,0.0007055425861715037,6.739929274690439,True,2023-04-26T04:00:00.000000,2023-04-26T08:00:00.000000
SHORT,1997.74,1988.8565,12,0.0040716269677067984,38.923007866946136,True,2023-04-26T08:00:00.000000,2023-04-26T20:00:00.000000
LONG,1988.8565,1999.1235,8,0.004757061682613584,45.660628971179904,True,2023-04-26T20:00:00.000000,2023-04-27T05:00:00.000000
SHORT,1999.1235,1989.195,12,0.004579920336855947,44.169460834506026,True,2023-04-27T05:00:00.000000,2023-04-27T17:00:00.000000
LONG,1989.195,1990.58,8,0.00028639184120526906,2.7746570316448924,True,2023-04-27T17:00:00.000000,2023-04-28T02:00:00.000000
SHORT,1990.58,1983.41,8,0.003270787159558086,31.697521998403317,True,2023-04-28T02:00:00.000000,2023-04-28T10:00:00.000000
LONG,1983.41,1992.47,4,0.004240136361860047,41.22598284787455,True,2023-04-28T10:00:00.000000,2023-04-28T14:00:00.000000
SHORT,1992.47,1983.065,24,0.00422843551581531,41.28653931331246,True,2023-04-28T14:00:00.000000,2023-05-01T15:00:00.000000
LONG,1983.065,1979.8249999999998,4,-0.001972003509421172,-19.336103741856277,False,2023-05-01T15:00:00.000000,2023-05-01T19:00:00.000000
SHORT,1979.8249999999998,1982.22,4,-0.0015490881999038475,-15.159335124737481,False,2023-05-01T19:00:00.000000,2023-05-02T00:00:00.000000
LONG,1982.22,2015.1750000000002,16,0.0162763518198219,159.03319894573178,True,2023-05-02T00:00:00.000000,2023-05-02T16:00:00.000000
SHORT,2015.1750000000002,2017.08,16,-0.0012746666554077635,-12.657244547326627,False,2023-05-02T16:00:00.000000,2023-05-03T09:00:00.000000
LONG,2017.08,2013.875,4,-0.0019205990788148108,-19.04694503130486,False,2023-05-03T09:00:00.000000,2023-05-03T13:00:00.000000
SHORT,2013.875,2023.7635,4,-0.005240578645739236,-51.87199454199617,False,2023-05-03T13:00:00.000000,2023-05-03T17:00:00.000000
LONG,2023.7635,2043.635,8,0.009468113668937184,93.22560894617163,True,2023-05-03T17:00:00.000000,2023-05-04T02:00:00.000000
SHORT,2043.635,2039.9365,8,0.0014327366044535328,14.240680001514193,True,2023-05-04T02:00:00.000000,2023-05-04T10:00:00.000000
LONG,2039.9365,2055.29,4,0.007186132099054943,71.52886792812387,True,2023-05-04T10:00:00.000000,2023-05-04T14:00:00.000000
SHORT,2055.29,2049.945,8,0.0022653694365770694,22.710930565079252,True,2023-05-04T14:00:00.000000,2023-05-04T23:00:00.000000
LONG,2049.945,2026.173,36,-0.011985825659664329,-120.43329641592936,False,2023-05-04T23:00:00.000000,2023-05-08T12:00:00.000000
SHORT,2026.173,2027.1795000000002,4,-0.0007924310238193177,-7.866893347436417,False,2023-05-08T12:00:00.000000,2023-05-08T16:00:00.000000
LONG,2027.1795000000002,2021.52,4,-0.0030773503795044066,-30.526320134014895,False,2023-05-08T16:00:00.000000,2023-05-08T20:00:00.000000
SHORT,2021.52,2026.1245,8,-0.002670889317126668,-26.412825477285878,False,2023-05-08T20:00:00.000000,2023-05-09T05:00:00.000000
